time,shunt_voltage,bus_voltage_V,current_mA,power_mW
0,1017,5.1610000000000005,906,4780
0,890,5.1610000000000005,1035,5040
1,606,5.189,580,4360
1,755,5.189,540,2780
1,664,5.185,536,2820
1,506,5.197,511,2620
1,427,5.201,439,2220
1,539,5.197,640,3300
1,505,5.197,609,2920
1,590,5.189,538,2780
1,429,5.201,434,2160
1,591,5.189,540,2780
1,877,5.185,534,2780
0,614,5.189,658,3180
0,523,5.197,494,2560
1,677,5.177,554,2720
1,636,5.185,892,3900
1,434,5.205,435,2160
1,477,5.197,483,2660
1,529,5.189,643,2980
1,700,5.185,655,4820
1,539,5.197,516,2760
1,541,5.193,511,3380
1,445,5.201,442,2260
1,465,5.197,488,2400
1,572,5.185,821,3500
1,954,5.165,926,4920
1,497,5.197,538,2940
1,436,5.201,424,2260
0,991,5.1610000000000005,953,4920
0,467,5.201,465,2420
0,471,5.201,469,2460
1,443,5.201,468,2300
1,738,5.181,620,3220
1,433,5.205,438,2320
1,608,5.185,560,2820
1,432,5.201,457,2260
1,625,5.189,511,2620
0,468,5.197,463,2400
1,513,5.197,511,2760
1,434,5.205,439,2260
0,651,5.185,586,3280
1,599,5.189,713,3760
1,452,5.201,453,2320
1,1052,5.161,1073,5340
0,1019,5.1610000000000005,1006,5440
1,570,5.197,588,3300
0,879,5.169,949,4880
1,468,5.201,500,2420
1,491,5.197,619,3380
1,670,5.181,636,3300
0,464,5.197,464,2420
0,466,5.201,466,2420
1,503,5.201,514,2780
1,508,5.189,670,3480
0,965,5.165,913,4560
0,535,5.197,473,2460
1,497,5.197,508,2580
1,512,5.197,514,2660
1,641,5.189,634,3640
0,464,5.197,464,2420
0,466,5.201,472,2420
1,603,5.181,743,3740
1,552,5.193,587,3580
1,532,5.197,503,2620
0,471,5.201,464,2420
0,464,5.201,465,2420
1,656,5.193,662,2780
1,471,5.197,476,2460
1,655,5.185,757,4820
0,463,5.197,463,2620
0,466,5.201,489,2560
1,518,5.197,509,2660
1,663,5.185,540,2820
0,470,5.197,465,2420
1,472,5.197,468,2420
1,464,5.197,467,2520
1,435,5.201,431,2300
1,715,5.173,606,3180
0,931,5.165,588,3040
1,534,5.197,503,2620
1,440,5.205,433,2260
1,468,5.201,434,2260
1,486,5.201,483,2560
1,527,5.201,650,3020
1,509,5.189,543,3300
0,465,5.197,464,2420
1,432,5.201,434,2260
0,986,5.1530000000000005,1007,5140
1,438,5.205,433,2300
1,794,5.173,659,3440
1,714,5.189,701,2860
1,721,5.193,537,3020
1,474,5.197,468,2420
0,462,5.197,463,2400
1,540,5.197,554,3280
0,1000,5.1610000000000005,978,5120
1,636,5.193,839,4360
1,514,5.193,659,3340
1,683,5.197,508,2620
0,518,5.197,466,2400
1,464,5.201,461,2920
1,499,5.197,466,2460
1,491,5.197,493,2580
1,580,5.193,649,3140
1,611,5.181,540,2820
1,462,5.201,465,2400
0,654,5.189,508,3280
1,651,5.173,936,3380
1,503,5.197,480,2500
0,462,5.197,466,2420
1,618,5.193,547,2720
1,434,5.201,437,2260
1,462,5.201,466,2560
1,436,5.201,435,2400
1,509,5.201,506,2620
1,435,5.201,435,2260
0,913,5.165,928,4880
0,1044,5.161,997,4980
1,447,5.205,432,2220
1,649,5.181,541,2820
0,995,5.1530000000000005,976,5480
1,591,5.197,615,3180
0,467,5.197,464,2420
1,507,5.197,503,2860
1,433,5.205,461,2260
0,1080,5.1610000000000005,952,5280
1,431,5.201,433,2220
1,538,5.197,682,3020
0,988,5.161,923,4760
1,952,5.189,605,3140
1,546,5.197,472,2460
0,981,5.1610000000000005,916,5280
1,427,5.201,435,2160
1,435,5.201,438,2420
1,441,5.205,459,2220
0,615,5.189,678,4040
1,651,5.189,540,2560
1,434,5.201,435,2260
1,442,5.205,430,2320
1,548,5.189,640,3380
1,471,5.197,469,2420
0,493,5.201,468,2460
0,614,5.185,626,3180
0,493,5.197,468,2420
1,638,5.189,574,4060
1,430,5.201,435,2260
1,439,5.201,440,2300
0,1015,5.1530000000000005,1038,5120
1,991,5.165,932,4920
0,946,5.165,936,4480
1,900,5.193,529,3180
0,471,5.197,462,2420
1,508,5.197,514,2660
0,508,5.193,509,2760
1,498,5.189,599,4120
1,469,5.201,441,2300
0,471,5.197,470,2420
1,531,5.201,640,3300
1,434,5.201,443,2560
0,476,5.201,466,2460
1,437,5.201,436,2200
1,489,5.197,468,2580
1,513,5.197,513,2680
0,1046,5.1610000000000005,1035,5340
1,437,5.205,426,2400
1,966,5.161,913,4760
0,481,5.201,470,2580
0,484,5.189,540,3120
1,561,5.197,645,2860
1,465,5.201,488,2400
0,491,5.197,469,2460
0,913,5.157,976,4980
1,498,5.193,548,3380
1,434,5.201,436,2200
1,462,5.197,504,2520
0,956,5.157,1007,5140
0,463,5.197,490,2420
0,465,5.201,462,2560
1,982,5.165,984,5080
1,508,5.189,612,3180
1,434,5.205,424,2200
1,904,5.165,824,4620
1,548,5.185,603,2780
1,536,5.197,492,2780
1,634,5.185,620,3240
0,490,5.197,484,2460
1,548,5.197,607,3140
1,620,5.189,766,3580
0,576,5.189,508,2660
1,569,5.189,542,2820
0,468,5.201,467,2400
0,857,5.165,991,4920
0,931,5.1610000000000005,927,5220
0,468,5.197,461,2420
1,632,5.193,537,2580
1,557,5.197,512,2660
1,543,5.197,563,3220
0,466,5.201,470,2400
0,701,5.1770000000000005,678,3680
1,439,5.201,439,2300
1,892,5.185,654,3340
1,431,5.205,442,2260
0,980,5.165,993,4880
1,521,5.201,675,3500
1,550,5.197,511,2660
1,438,5.205,434,2260
1,620,5.197,607,3440
0,987,5.165,996,5340
1,518,5.197,620,3220
1,899,5.169,1017,4560
1,434,5.201,434,2260
0,467,5.197,465,2420
1,631,5.193,500,2860
0,480,5.201,464,2880
1,608,5.193,865,3040
0,465,5.201,466,2420
0,976,5.1610000000000005,878,4840
1,464,5.197,493,2660
1,463,5.197,465,2420
1,468,5.197,508,2820
1,563,5.197,535,3040
1,521,5.197,523,2680
1,473,5.201,489,2560
0,467,5.201,465,2420
1,539,5.197,537,2820
1,441,5.201,447,2320
0,508,5.201,472,2760
0,461,5.201,466,2420
0,509,5.193,503,2760
1,439,5.201,430,2300
1,657,5.185,648,3580
1,658,5.189,881,2820
1,511,5.197,506,2620
1,536,5.197,538,3040
0,1079,5.165,913,4580
0,937,5.161,985,5080
1,466,5.197,496,2460
1,502,5.189,599,3220
1,481,5.201,463,2400
0,492,5.197,462,2420
1,547,5.197,614,3040
1,437,5.201,453,2260
1,889,5.197,538,2720
1,639,5.197,588,2560
1,982,5.161,997,4920
0,579,5.193,528,2760
0,465,5.197,557,2880
1,614,5.189,618,3380
1,589,5.189,593,3080
1,500,5.201,472,2460
1,572,5.197,648,3340
1,697,5.197,510,2660
1,449,5.201,461,2400
1,514,5.193,473,2560
1,515,5.197,508,2660
1,816,5.193,538,2780
1,460,5.205,435,2260
0,463,5.197,467,2420
1,434,5.201,461,2300
1,437,5.201,435,2260
1,461,5.201,432,2260
0,1014,5.1610000000000005,984,4880
1,500,5.201,441,2320
1,465,5.201,465,2560
1,525,5.197,527,2860
1,505,5.197,545,2860
1,637,5.189,879,3140
1,436,5.201,464,2300
1,472,5.201,464,2520
1,533,5.197,569,3380
1,510,5.189,541,2820
1,595,5.189,666,4580
1,533,5.197,570,3040
1,514,5.197,509,2620
0,940,5.165,890,4360
1,461,5.197,490,2420
1,738,5.177,597,3140
1,466,5.197,466,2420
1,466,5.201,461,2400
0,465,5.201,465,2420
1,574,5.193,537,2780
0,965,5.165,938,4920
0,606,5.189,612,3180
1,537,5.197,503,3540
1,719,5.185,802,3760
1,442,5.201,432,2260
1,545,5.197,560,2820
0,866,5.157,1062,5280
1,461,5.201,434,2260
1,580,5.189,538,2980
0,476,5.197,476,2500
1,498,5.193,592,3140
1,695,5.177,650,2860
1,465,5.197,463,2420
1,728,5.193,515,2560
0,926,5.161,986,5040
1,472,5.201,491,2400
1,434,5.201,468,2260
1,587,5.193,574,2980
1,577,5.193,711,2780
1,632,5.189,630,3280
0,1017,5.161,1015,4980
1,511,5.193,506,2780
1,465,5.201,418,2260
1,433,5.201,431,2200
0,467,5.197,495,2420
1,651,5.177,809,3540
1,473,5.201,472,2460
1,544,5.197,649,3240
1,435,5.201,457,2260
0,955,5.169,939,4840
0,494,5.201,465,2460
1,548,5.193,545,2780
1,669,5.193,739,2860
1,595,5.189,607,2940
1,775,5.177,847,4320
1,978,5.165,1006,5040
1,434,5.201,435,2520
0,474,5.197,463,2420
0,1008,5.1610000000000005,998,4980
1,430,5.201,441,2400
1,490,5.197,462,2420
1,573,5.189,580,3240
1,509,5.189,668,3480
1,545,5.193,548,2820
1,435,5.205,434,2260
1,462,5.205,439,2300
1,648,5.193,568,2820
1,521,5.197,525,2720
0,462,5.201,467,2420
1,607,5.189,633,3300
0,1041,5.1610000000000005,1011,5400
1,435,5.201,435,2260
1,505,5.197,506,2620
1,425,5.205,439,2300
1,513,5.197,539,2660
1,650,5.189,539,2780
0,574,5.189,805,2580
1,464,5.201,502,2420
1,460,5.201,442,2300
0,621,5.185,610,3140
1,538,5.197,620,3040
1,566,5.181,539,2780
1,655,5.185,729,2780
0,464,5.197,469,2420
0,616,5.185,614,3180
1,543,5.197,521,2660
1,485,5.201,498,2500
1,504,5.197,507,2660
1,436,5.205,463,2260
1,431,5.201,446,2320
1,434,5.197,464,2400
1,831,5.169,892,4420
1,440,5.201,439,2300
1,464,5.197,465,2420
0,495,5.197,498,2580
1,490,5.201,462,2420
1,652,5.169,975,5040
0,463,5.201,490,2560
1,460,5.197,507,2460
1,809,5.173,656,3380
1,465,5.201,466,2400
1,918,5.169,905,4680
1,749,5.189,782,2860
1,466,5.197,473,2420
1,603,5.197,591,3120
1,431,5.201,433,2260
1,735,5.169,687,3080
0,621,5.189,621,3180
1,513,5.189,631,3340
1,516,5.201,481,2500
1,505,5.193,576,3300
0,470,5.197,517,2420
1,437,5.201,436,2260
0,476,5.197,468,2420
0,623,5.1770000000000005,607,3800
0,463,5.201,466,2420
1,464,5.201,463,2400
1,651,5.185,652,3380
1,1025,5.165,1048,5280
1,496,5.193,601,3240
1,461,5.201,423,2260
1,559,5.193,739,3840
0,491,5.201,462,2420
1,540,5.197,570,3380
1,439,5.201,439,2660
1,437,5.201,438,2420
0,463,5.201,468,2420
1,445,5.205,443,2460
1,472,5.197,473,2420
1,923,5.169,956,5020
1,624,5.189,725,3760
1,1001,5.161,948,5040
1,437,5.205,464,2300
0,555,5.197,529,2820
0,1049,5.157,1011,5220
1,588,5.189,577,2720
1,509,5.197,500,2660
0,467,5.201,469,2420
1,470,5.201,462,2420
1,530,5.193,535,3340
0,463,5.201,465,2420
1,969,5.169,804,4420
1,653,5.177,631,3180
1,516,5.197,512,2680
0,464,5.197,465,2460
0,649,5.185,624,3180
1,513,5.197,516,2680
0,496,5.201,466,2420
1,578,5.189,630,3040
1,578,5.189,540,2820
1,929,5.169,1022,4820
0,464,5.197,470,2580
1,775,5.177,749,4200
1,438,5.205,474,2260
1,677,5.193,503,2860
1,466,5.197,464,2420
0,463,5.201,466,2420
1,564,5.181,543,2820
1,436,5.201,429,2260
1,648,5.185,772,4360
1,441,5.205,439,2300
0,465,5.197,464,2400
1,463,5.201,462,2400
0,478,5.197,468,2420
1,464,5.201,435,2260
1,444,5.201,444,2320
0,468,5.197,462,2400
0,467,5.197,487,2420
0,461,5.197,467,2420
0,468,5.201,469,2420
0,463,5.197,463,2400
1,469,5.197,469,2420
0,899,5.165,943,4880
1,809,5.177,647,3340
1,522,5.189,652,3900
1,478,5.197,476,2620
1,498,5.201,504,2400
0,464,5.197,497,2580
1,630,5.197,513,2660
1,506,5.205,500,2680
1,503,5.197,513,2660
1,435,5.201,434,2260
0,638,5.185,623,3240
1,542,5.197,630,3440
1,470,5.201,461,2400
1,503,5.201,469,2460
0,471,5.197,490,2560
1,560,5.177,596,2820
0,464,5.197,488,2420
1,433,5.205,436,2260
1,595,5.189,539,2720
0,693,5.189,643,3020
1,516,5.189,568,2940
1,655,5.185,537,2780
1,436,5.201,432,2260
0,766,5.1770000000000005,932,4820
1,580,5.177,562,2780
1,671,5.177,678,2820
1,422,5.205,440,2720
0,831,5.1770000000000005,636,3680
1,720,5.185,679,3500
0,461,5.201,463,2520
1,682,5.193,530,2760
0,627,5.1850000000000005,507,3120
0,464,5.201,469,2400
0,522,5.197,464,2420
1,492,5.197,506,2420
0,909,5.165,911,4780
1,997,5.161,934,5140
1,436,5.201,442,2360
0,972,5.165,938,4820
1,538,5.193,501,2860
1,529,5.201,509,2680
0,478,5.197,479,2660
1,502,5.197,510,2660
1,727,5.193,592,2560
1,432,5.201,433,2260
1,718,5.185,985,3380
1,514,5.201,511,2660
1,484,5.201,478,2500
1,655,5.181,548,2660
1,464,5.197,463,2420
1,671,5.185,787,3600
0,466,5.197,463,2400
1,651,5.181,541,2780
1,537,5.197,530,2820
0,464,5.201,495,2420
1,624,5.185,545,2820
1,975,5.161,844,4820
1,434,5.205,436,2200
1,466,5.201,469,2560
1,537,5.197,664,3280
1,649,5.197,568,2940
0,466,5.201,468,2420
1,466,5.201,463,2400
1,435,5.201,440,2400
0,466,5.201,464,2420
1,463,5.197,465,2420
1,966,5.161,992,4780
1,514,5.197,651,3400
0,461,5.201,464,2420
0,929,5.1610000000000005,973,5020
0,463,5.201,470,2420
1,656,5.177,537,2780
1,656,5.185,678,3500
1,513,5.197,627,3220
1,492,5.193,465,2420
1,648,5.181,537,2620
0,893,5.1610000000000005,941,4920
1,537,5.193,507,2660
1,506,5.201,461,2260
1,465,5.201,438,2300
1,545,5.193,732,2980
1,468,5.201,489,2400
1,470,5.197,472,2420
0,475,5.197,468,2400
1,585,5.181,537,2780
1,626,5.193,554,2880
1,433,5.205,434,2260
1,649,5.189,662,3240
1,577,5.193,600,2920
1,501,5.189,614,3120
1,502,5.197,477,2500
1,504,5.197,468,2400
0,474,5.201,496,2460
1,547,5.193,598,3140
1,436,5.205,436,2360
1,609,5.193,500,3020
0,926,5.169,967,4940
1,448,5.205,434,2260
1,690,5.185,710,3480
1,522,5.197,508,2580
0,466,5.201,493,2460
1,433,5.205,432,2300
0,471,5.201,473,2460
1,770,5.197,545,2660
1,702,5.177,849,4560
1,433,5.201,435,2300
1,638,5.189,918,3120
1,463,5.201,438,2260
1,590,5.185,735,2780
0,469,5.201,471,2420
1,718,5.189,649,3440
1,538,5.197,623,3020
1,533,5.189,736,3900
0,463,5.201,463,2400
1,780,5.181,673,3860
1,436,5.205,427,2260
1,427,5.201,435,2200
1,466,5.201,488,2400
1,461,5.201,510,2260
0,619,5.189,600,3120
1,876,5.177,701,3380
1,521,5.189,613,3940
1,640,5.185,621,3180
1,440,5.201,456,2300
1,643,5.189,541,2680
1,646,5.193,602,2920
0,961,5.1610000000000005,941,5280
1,525,5.185,520,2980
1,462,5.197,498,2420
1,548,5.197,566,3640
1,537,5.185,589,3400
0,1061,5.1610000000000005,946,4880
1,513,5.197,538,2660
0,499,5.201,472,2460
1,505,5.197,505,2680
0,517,5.201,558,2680
0,583,5.189,604,2620
1,429,5.205,434,2260
0,615,5.185,630,3180
1,554,5.189,598,4060
1,495,5.189,666,4480
1,550,5.185,753,2780
1,465,5.197,489,2520
0,469,5.197,490,2400
1,466,5.197,464,2420
0,924,5.165,919,4920
1,471,5.201,469,2420
1,701,5.193,542,2620
1,543,5.197,554,2920
1,587,5.177,535,2780
0,1065,5.165,950,5440
1,535,5.189,656,2820
1,477,5.197,480,2460
1,540,5.193,500,3040
1,622,5.193,683,3900
1,653,5.193,492,2560
1,436,5.201,459,2400
1,645,5.189,641,4660
1,944,5.169,888,4460
1,438,5.205,433,2220
1,667,5.193,565,2580
1,509,5.197,534,2660
0,1019,5.157,953,4720
1,434,5.205,431,2400
1,520,5.193,599,3120
0,464,5.201,463,2620
1,435,5.201,438,2300
0,929,5.165,929,4940
1,566,5.193,566,3220
1,496,5.193,588,3040
0,887,5.1690000000000005,760,4000
1,503,5.197,507,2620
1,500,5.189,562,4420
0,877,5.165,871,4480
1,550,5.197,503,2820
1,528,5.193,529,2760
1,588,5.189,593,3080
1,495,5.201,506,2580
1,539,5.197,591,3300
1,525,5.189,667,3840
1,912,5.169,846,4520
0,471,5.201,496,3180
1,464,5.201,468,2400
0,534,5.1930000000000005,558,2760
1,650,5.193,517,2660
0,474,5.201,497,2460
1,463,5.201,464,2500
0,645,5.1770000000000005,691,3340
1,962,5.165,955,4920
1,521,5.189,700,4720
0,900,5.1610000000000005,940,4680
1,432,5.201,440,2300
1,772,5.181,693,3400
0,496,5.197,472,2520
0,566,5.189,571,3240
1,463,5.197,463,2560
1,509,5.197,538,2720
1,440,5.201,446,2320
1,463,5.197,462,2560
1,507,5.197,503,2760
0,469,5.197,467,2420
1,507,5.197,511,2780
1,502,5.201,505,2620
1,574,5.185,592,3040
1,684,5.173,835,4520
0,470,5.201,467,2420
1,474,5.193,468,2420
1,450,5.201,448,2500
1,575,5.181,538,2940
1,540,5.193,653,3120
1,527,5.197,533,3380
1,421,5.201,434,2400
1,536,5.197,511,2660
1,442,5.201,440,2300
0,627,5.189,655,4100
1,488,5.201,462,2420
1,511,5.197,503,2660
0,469,5.197,463,2420
1,466,5.201,466,2560
1,530,5.189,839,4560
0,964,5.1610000000000005,1020,5220
1,927,5.169,883,4560
1,592,5.193,551,2980
0,888,5.161,929,4780
1,517,5.197,668,3380
1,508,5.197,508,2660
1,543,5.193,505,2620
0,514,5.201,472,2420
1,511,5.197,472,2460
1,501,5.197,578,3480
1,449,5.201,470,2320
0,462,5.201,467,2400
0,463,5.201,478,2420
1,550,5.193,547,3280
1,606,5.189,802,3300
1,466,5.197,490,2420
1,508,5.193,630,3220
1,1026,5.165,1008,5040
1,825,5.165,907,4620
1,510,5.193,565,3480
0,472,5.201,468,2460
0,469,5.197,463,2560
1,617,5.189,510,2680
1,490,5.201,479,2500
1,434,5.201,434,2260
0,474,5.197,471,2620
1,657,5.189,651,3740
1,500,5.197,470,2420
0,912,5.161,877,4680
1,429,5.201,437,2260
0,1003,5.1610000000000005,925,5640
1,508,5.197,505,2620
1,530,5.197,648,3280
0,1070,5.157,954,5080
1,591,5.189,851,2820
1,477,5.201,430,2300
1,440,5.201,434,2300
1,512,5.197,500,2580
1,536,5.185,543,2780
0,946,5.1610000000000005,1020,4920
1,468,5.197,470,2460
1,465,5.197,465,2420
1,765,5.193,522,2720
1,434,5.201,435,2260
0,466,5.201,466,2420
1,463,5.201,467,2420
1,508,5.189,672,3400
1,633,5.177,551,2860
1,467,5.197,477,2500
1,543,5.197,557,3120
1,498,5.197,499,2880
0,910,5.1610000000000005,1039,5400
1,536,5.197,553,3400
1,543,5.197,592,2940
1,604,5.181,540,2820
0,556,5.1850000000000005,667,3240
1,535,5.197,512,2660
1,490,5.197,471,2460
0,462,5.197,464,2420
1,492,5.197,463,2420
1,446,5.201,449,2320
0,461,5.201,538,2620
1,514,5.197,515,2680
0,468,5.197,465,2780
1,458,5.201,434,2260
1,508,5.197,507,2620
1,531,5.197,513,2680
1,467,5.197,467,2420
0,496,5.197,467,2420
1,658,5.189,617,3480
1,543,5.197,529,4040
1,537,5.197,614,3340
1,499,5.201,471,2420
0,526,5.189,587,3040
1,598,5.185,894,3400
1,644,5.189,604,3380
1,552,5.193,537,2780
1,603,5.189,582,3020
1,533,5.197,505,2660
1,466,5.197,493,2560
0,467,5.197,465,2420
1,449,5.201,451,2360
1,440,5.201,437,2260
0,466,5.197,487,2400
1,669,5.177,712,3640
1,589,5.185,543,2820
1,538,5.201,638,3280
0,469,5.197,468,2420
1,801,5.177,891,3800
1,631,5.189,615,3220
0,469,5.201,496,2520
1,744,5.181,695,2860
1,627,5.189,647,3840
0,1078,5.1610000000000005,979,5440
1,544,5.197,620,2980
0,486,5.197,471,2420
1,536,5.193,582,3300
1,443,5.201,439,2300
0,464,5.201,467,2420
1,843,5.185,605,3180
1,438,5.205,448,2320
1,581,5.197,535,2920
1,504,5.197,523,2620
1,566,5.193,499,2580
1,846,5.181,760,3940
1,533,5.189,638,3240
1,474,5.197,485,2460
0,1083,5.1610000000000005,921,4760
0,463,5.197,463,2420
1,508,5.197,507,2620
1,624,5.193,509,3140
1,728,5.193,555,3640
0,1011,5.157,1018,5500
1,770,5.185,653,3380
0,462,5.201,462,2400
1,430,5.205,434,2320
0,492,5.201,467,2420
1,537,5.197,582,2820
1,863,5.197,536,2940
1,533,5.197,505,2620
0,478,5.197,470,2460
1,526,5.197,561,2760
1,538,5.197,635,3140
1,611,5.189,567,2780
1,465,5.197,462,2420
0,1059,5.1610000000000005,939,5140
1,506,5.201,493,2660
1,509,5.197,506,2660
0,466,5.201,464,2400
1,434,5.201,438,2300
1,927,5.185,538,2780
0,1021,5.157,935,4940
1,669,5.185,676,3400
1,436,5.205,434,2620
1,533,5.197,572,3600
1,537,5.197,671,2980
1,547,5.193,533,2980
1,663,5.197,509,2660
1,514,5.197,501,2660
1,429,5.201,441,2300
0,467,5.201,495,2420
1,553,5.193,697,3300
1,544,5.197,599,3180
1,858,5.181,645,3380
1,553,5.193,569,3020
1,515,5.185,617,4880
1,820,5.185,654,3380
0,467,5.197,465,2400
1,540,5.193,615,3180
1,563,5.189,576,3380
0,1044,5.157,1005,5240
1,438,5.205,439,2300
1,485,5.201,440,2420
1,618,5.181,730,3180
1,981,5.177,966,4520
0,487,5.201,465,2420
1,510,5.185,583,3380
1,468,5.201,462,2400
1,545,5.185,735,3760
1,468,5.201,468,2580
0,831,5.1770000000000005,770,5040
1,647,5.173,911,3380
1,448,5.205,441,2320
0,461,5.193,468,2660
1,434,5.205,499,2320
1,480,5.201,480,2620
1,610,5.193,513,3120
1,639,5.181,756,4460
1,436,5.193,475,3540
1,471,5.197,474,2360
1,503,5.201,491,2780
1,662,5.189,550,3020
1,488,5.197,466,2420
1,525,5.197,647,2860
1,465,5.201,466,2420
1,540,5.197,677,3280
0,464,5.201,462,2420
1,427,5.201,446,2320
0,462,5.201,462,2420
1,592,5.189,645,2880
1,438,5.197,445,2300
1,466,5.197,493,2420
1,833,5.185,648,3380
0,463,5.201,467,2580
0,530,5.189,523,2780
0,567,5.189,520,2660
0,515,5.189,520,2860
1,466,5.205,439,2300
1,647,5.181,780,3900
0,465,5.197,464,2420
1,469,5.197,462,2560
1,477,5.201,481,2780
0,981,5.1610000000000005,972,4980
1,436,5.209,440,2300
0,497,5.197,465,2420
1,563,5.189,581,3020
1,514,5.197,514,2780
0,627,5.189,614,3220
1,479,5.197,475,2460
0,998,5.1610000000000005,964,4840
1,581,5.189,698,3480
1,470,5.201,468,2460
1,435,5.205,433,2260
0,655,5.185,619,3280
0,468,5.197,468,2420
1,490,5.201,465,2400
1,466,5.197,490,2420
0,464,5.201,463,2520
1,474,5.197,465,2400
1,647,5.185,637,3860
1,490,5.193,485,2580
0,464,5.197,476,2460
1,616,5.189,588,2880
1,434,5.201,430,2260
0,982,5.165,1077,5220
1,614,5.189,541,2820
1,506,5.197,507,2720
1,517,5.197,528,2860
0,476,5.201,481,2680
0,525,5.193,585,2780
1,719,5.193,504,2620
0,1048,5.157,1003,4920
0,995,5.157,964,4920
1,470,5.201,474,2460
1,704,5.185,685,3580
1,466,5.197,466,2420
0,506,5.197,470,2560
1,551,5.193,498,2620
1,571,5.189,610,2860
1,517,5.197,518,2680
1,914,5.161,941,4780
0,897,5.165,1032,5180
0,461,5.197,506,2400
1,465,5.197,489,2420
1,606,5.197,495,2920
1,616,5.189,587,3040
1,497,5.185,615,3300
1,652,5.185,478,2300
1,749,5.193,540,2680
1,580,5.185,509,2660
1,506,5.193,556,3540
1,539,5.193,660,3600
1,466,5.197,467,2420
1,464,5.201,464,2420
1,431,5.201,459,2220
1,437,5.201,439,2300
1,582,5.189,657,3400
1,450,5.201,439,2300
1,863,5.177,723,3940
0,465,5.201,465,3040
0,465,5.197,463,2420
1,517,5.197,515,2680
1,463,5.201,494,2420
1,434,5.201,434,2220
1,450,5.205,435,2200
1,601,5.189,557,2780
1,540,5.197,514,2660
1,649,5.193,606,3800
0,1069,5.1610000000000005,978,5040
0,465,5.197,491,2420
0,465,5.197,465,2420
1,686,5.177,860,3700
1,622,5.177,535,2780
1,796,5.177,744,4660
1,547,5.177,546,2860
1,440,5.205,440,2300
1,784,5.177,875,4480
1,642,5.177,537,2780
1,514,5.197,643,3140
1,648,5.189,540,3020
1,544,5.193,641,3580
1,506,5.197,508,2660
0,959,5.161,974,5020
0,495,5.201,471,2780
1,456,5.205,440,2300
1,441,5.201,441,2300
1,533,5.197,506,2660
1,438,5.205,434,2260
1,541,5.177,538,3140
1,437,5.201,433,2400
1,439,5.197,443,2300
1,433,5.201,436,2300
1,580,5.185,605,3140
1,495,5.197,470,2420
1,467,5.197,479,2460
1,477,5.197,503,2500
1,660,5.185,525,2720
1,603,5.185,692,2780
1,505,5.189,536,3080
1,654,5.185,659,3400
1,463,5.201,465,2420
1,899,5.169,806,4560
1,463,5.193,504,3180
0,505,5.197,624,3020
1,687,5.197,526,3020
0,566,5.189,658,3380
1,536,5.201,644,2880
1,438,5.201,458,2300
1,563,5.185,541,2820
1,720,5.189,548,2860
1,544,5.197,581,3140
1,1080,5.161,1017,5240
1,588,5.181,566,2820
0,550,5.201,466,2460
1,442,5.201,430,2220
0,467,5.201,465,2420
1,655,5.193,541,2820
0,465,5.201,467,2420
1,750,5.185,646,3340
1,772,5.193,518,2920
1,464,5.197,508,2500
1,774,5.173,853,4320
1,466,5.201,468,2460
1,423,5.201,433,2320
1,654,5.185,658,4320
1,436,5.201,438,2260
0,463,5.197,510,2420
1,612,5.193,539,2620
0,679,5.189,613,3180
1,537,5.193,509,3540
0,490,5.201,468,2420
0,489,5.197,465,2420
1,467,5.197,467,2460
1,800,5.193,543,2580
0,468,5.201,468,2420
1,463,5.197,464,2400
0,609,5.189,634,4060
0,922,5.161,925,4780
1,467,5.201,467,2580
1,474,5.205,439,2400
1,462,5.201,444,2300
1,432,5.201,435,2220
1,436,5.205,436,2400
1,624,5.189,626,3240
1,478,5.201,483,2520
0,850,5.165,926,4780
0,468,5.201,469,2460
0,470,5.201,465,2420
1,765,5.177,646,3340
0,1028,5.1610000000000005,1081,5580
0,493,5.197,492,2560
1,566,5.197,618,3600
1,548,5.197,672,3380
1,538,5.197,674,3500
0,482,5.201,470,2420
1,465,5.201,469,2420
1,434,5.205,436,2260
1,538,5.193,565,3120
1,541,5.197,588,2940
0,1036,5.1610000000000005,986,5760
1,654,5.185,540,2820
1,594,5.189,561,3080
1,760,5.197,513,3480
0,465,5.201,462,2400
0,461,5.197,495,2400
1,570,5.189,540,2780
1,506,5.197,464,2300
1,464,5.201,491,2400
1,478,5.201,504,2500
1,548,5.197,584,2940
1,837,5.189,592,3380
1,654,5.173,903,3940
0,469,5.197,467,2420
1,651,5.185,535,3040
1,736,5.193,514,2660
0,998,5.165,941,4840
0,897,5.161,958,4620
1,674,5.189,867,4260
1,434,5.201,433,2420
1,593,5.177,545,2760
0,509,5.197,473,2420
1,544,5.185,691,2820
1,537,5.197,509,2860
0,462,5.197,464,2420
1,472,5.201,492,2560
1,555,5.197,603,2860
1,443,5.201,476,2500
1,589,5.189,550,2780
1,552,5.197,504,2560
1,533,5.197,506,2620
1,434,5.201,467,2300
1,470,5.197,477,2460
1,614,5.185,929,3580
1,508,5.201,523,2720
1,440,5.205,428,2260
1,574,5.185,661,2780
1,436,5.201,440,2400
1,467,5.193,475,2420
1,533,5.189,692,4100
1,635,5.197,680,3220
1,581,5.177,521,2680
1,525,5.197,551,2720
1,464,5.201,497,2460
1,435,5.201,425,2260
0,914,5.165,986,4980
1,551,5.201,510,2680
0,493,5.197,463,2400
0,490,5.197,466,2500
1,538,5.201,628,2980
